index,year,month,week,Postal Code,sale
7035.0,2014,5,22,98513.0,33
7111.0,2014,6,23,98513.0,34
7384.0,2014,7,27,98513.0,35
7541.0,2014,7,29,98513.0,36
7903.0,2014,8,34,98513.0,37
8141.0,2014,9,38,98513.0,38
8279.0,2014,10,40,98513.0,39
8340.0,2014,10,41,98513.0,40
8437.0,2014,10,42,98513.0,41
8954.0,2014,12,49,98513.0,43
9132.0,2014,12,52,98513.0,44
9210.0,2015,1,2,98513.0,45
10077.0,2015,4,17,98513.0,46
10489.0,2015,6,24,98513.0,47
10606.0,2015,6,26,98513.0,48
10664.0,2015,7,27,98513.0,49
11492.0,2015,10,42,98513.0,50
11540.0,2015,10,43,98513.0,51
11715.0,2015,11,46,98513.0,52
11940.0,2015,12,50,98513.0,54
12054.0,2015,12,52,98513.0,55
12239.0,2016,1,2,98513.0,56
12313.0,2016,1,3,98513.0,57
12636.0,2016,3,9,98513.0,58
12797.0,2016,3,12,98513.0,59
13189.0,2016,5,18,98513.0,61
13644.0,2016,6,25,98513.0,62
13783.0,2016,7,27,98513.0,63
14292.0,2016,8,33,98513.0,64
14377.0,2016,8,34,98513.0,65
14765.0,2016,9,39,98513.0,66
14844.0,2016,10,40,98513.0,67
15225.0,2016,11,45,98513.0,68
15704.0,2016,12,52,98513.0,70
16037.0,2017,1,4,98513.0,71
16403.0,2017,2,8,98513.0,72
16935.0,2017,4,14,98513.0,76
17371.0,2017,5,18,98513.0,77
17457.0,2017,5,19,98513.0,78
17538.0,2017,5,20,98513.0,79
17630.0,2017,5,21,98513.0,80
18017.0,2017,6,25,98513.0,81
18331.0,2017,7,28,98513.0,82
18427.0,2017,7,29,98513.0,83
18608.0,2017,8,31,98513.0,84
19203.0,2017,9,37,98513.0,85
19315.0,2017,9,38,98513.0,87
19710.0,2017,10,42,98513.0,89
19994.0,2017,11,45,98513.0,90
20153.0,2017,11,47,98513.0,91
20872.0,2018,1,2,98513.0,92
21443.0,2018,2,8,98513.0,93
22189.0,2018,4,15,98513.0,94
22643.0,2018,5,19,98513.0,95
22753.0,2018,5,20,98513.0,96
23057.0,2018,6,22,98513.0,97
23174.0,2018,6,23,98513.0,98
23318.0,2018,6,24,98513.0,99
23433.0,2018,6,25,98513.0,100
23635.0,2018,7,27,98513.0,101
23740.0,2018,7,28,98513.0,102
24375.0,2018,8,34,98513.0,103
24788.0,2018,9,38,98513.0,104
24894.0,2018,9,39,98513.0,105
25039.0,2018,10,40,98513.0,106
25332.0,2018,10,42,98513.0,108
25475.0,2018,10,43,98513.0,109
25840.0,2018,11,45,98513.0,111
25985.0,2018,11,46,98513.0,112
26122.0,2018,11,47,98513.0,113
26266.0,2018,11,48,98513.0,114
26579.0,2018,12,50,98513.0,115
26731.0,2018,12,51,98513.0,116
27127.0,2019,1,2,98513.0,117
27287.0,2019,1,3,98513.0,118
27430.0,2019,1,4,98513.0,119
27550.0,2019,1,5,98513.0,120
27673.0,2019,2,6,98513.0,121
28223.0,2019,3,13,98513.0,122
28604.0,2019,4,16,98513.0,123
28738.0,2019,4,17,98513.0,124
29211.0,2019,5,21,98513.0,125
29540.0,2019,6,24,98513.0,126
29674.0,2019,6,25,98513.0,127
29800.0,2019,6,26,98513.0,128
30159.0,2019,7,29,98513.0,129
30282.0,2019,7,30,98513.0,130
30740.0,2019,8,34,98513.0,131
30852.0,2019,8,35,98513.0,132
30962.0,2019,9,36,98513.0,133
31206.0,2019,9,38,98513.0,134
31327.0,2019,9,39,98513.0,135
31485.0,2019,10,40,98513.0,136
31635.0,2019,10,41,98513.0,137
31797.0,2019,10,42,98513.0,138
32072.0,2019,11,44,98513.0,139
32401.0,2019,11,48,98513.0,140
32954.0,2020,1,1,98513.0,141
33136.0,2020,1,2,98513.0,142
33276.0,2020,1,3,98513.0,143
33448.0,2020,1,4,98513.0,144
33749.0,2020,2,7,98513.0,145
34078.0,2020,3,11,98513.0,146
34309.0,2020,3,13,98513.0,147
34741.0,2020,4,17,98513.0,148
35511.0,2020,7,28,98513.0,149
35664.0,2020,7,29,98513.0,151
35821.0,2020,7,30,98513.0,152
35956.0,2020,7,31,98513.0,153
36100.0,2020,8,32,98513.0,154
36284.0,2020,8,34,98513.0,155
36377.0,2020,8,35,98513.0,157
36654.0,2020,9,38,98513.0,159
36773.0,2020,9,39,98513.0,160
36874.0,2020,9,40,98513.0,161
37220.0,2020,10,42,98513.0,162
37743.0,2020,11,46,98513.0,163
37911.0,2020,11,47,98513.0,164
38018.0,2020,11,48,98513.0,165
38382.0,2020,12,51,98513.0,166
38760.0,2021,1,1,98513.0,167
38906.0,2021,1,2,98513.0,168
39018.0,2021,1,3,98513.0,169
39184.0,2021,1,4,98513.0,170
39355.0,2021,2,5,98513.0,171
39716.0,2021,2,8,98513.0,172
39854.0,2021,3,9,98513.0,173
39982.0,2021,3,10,98513.0,174
40094.0,2021,3,11,98513.0,175
40335.0,2021,3,13,98513.0,177
40569.0,2021,4,14,98513.0,179
40754.0,2021,4,15,98513.0,181
40918.0,2021,4,16,98513.0,182
41314.0,2021,5,18,98513.0,183
41482.0,2021,5,19,98513.0,184
41666.0,2021,5,20,98513.0,185
41823.0,2021,5,21,98513.0,187
42121.0,2021,6,23,98513.0,188
42481.0,2021,6,25,98513.0,190
42763.0,2021,7,26,98513.0,191
42919.0,2021,7,27,98513.0,192
43094.0,2021,7,28,98513.0,193
43302.0,2021,7,29,98513.0,194
43501.0,2021,7,30,98513.0,195
43690.0,2021,8,31,98513.0,196
44041.0,2021,8,33,98513.0,197
44304.0,2021,8,35,98513.0,198
44416.0,2021,9,35,98513.0,199
44555.0,2021,9,36,98513.0,201
44686.0,2021,9,37,98513.0,202
44835.0,2021,9,38,98513.0,204
44998.0,2021,9,39,98513.0,205
45094.0,2021,10,39,98513.0,206
45410.0,2021,10,41,98513.0,207
45734.0,2021,10,43,98513.0,208
45878.0,2021,11,44,98513.0,209
46068.0,2021,11,45,98513.0,210
46260.0,2021,11,46,98513.0,211
46400.0,2021,11,47,98513.0,212
46538.0,2021,11,48,98513.0,213
46637.0,2021,12,48,98513.0,217
47324.0,2021,12,52,98513.0,220
47509.0,2022,1,1,98513.0,221
47673.0,2022,1,2,98513.0,223
47857.0,2022,1,3,98513.0,224
48049.0,2022,1,4,98513.0,225
48227.0,2022,2,5,98513.0,226
48583.0,2022,2,7,98513.0,228
48925.0,2022,3,9,98513.0,229
49097.0,2022,3,10,98513.0,230
49441.0,2022,3,12,98513.0,231
49607.0,2022,3,13,98513.0,232
49884.0,2022,4,14,98513.0,233
50077.0,2022,4,15,98513.0,234
50231.0,2022,4,16,98513.0,235
50403.0,2022,4,17,98513.0,236
50580.0,2022,5,18,98513.0,237
50733.0,2022,5,19,98513.0,238
50883.0,2022,5,20,98513.0,239
51063.0,2022,5,21,98513.0,240
51416.0,2022,6,23,98513.0,241
51583.0,2022,6,24,98513.0,242
51732.0,2022,6,25,98513.0,243
51919.0,2022,6,26,98513.0,244
52168.0,2022,7,27,98513.0,245
52395.0,2022,7,28,98513.0,246
52967.0,2022,8,31,98513.0,247
53166.0,2022,8,32,98513.0,248
53350.0,2022,8,33,98513.0,249
53527.0,2022,8,34,98513.0,250
53691.0,2022,8,35,98513.0,252
4.0,2010,4,17,98112.0,1
9.0,2010,7,30,98112.0,2
57.0,2011,4,15,98112.0,3
102.0,2011,5,19,98112.0,4
139.0,2011,5,21,98112.0,5
171.0,2011,6,22,98112.0,6
192.0,2011,6,23,98112.0,7
232.0,2011,6,24,98112.0,8
296.0,2011,6,26,98112.0,9
330.0,2011,7,27,98112.0,10
375.0,2011,7,28,98112.0,11
479.0,2011,8,31,98112.0,12
502.0,2011,8,32,98112.0,13
597.0,2011,9,35,98112.0,14
664.0,2011,9,39,98112.0,15
722.0,2011,10,41,98112.0,16
800.0,2011,11,44,98112.0,17
927.0,2011,12,51,98112.0,18
1030.0,2012,1,4,98112.0,19
1260.0,2012,4,16,98112.0,20
1324.0,2012,5,19,98112.0,21
1353.0,2012,5,20,98112.0,22
1376.0,2012,5,21,98112.0,23
1420.0,2012,6,23,98112.0,24
1528.0,2012,7,27,98112.0,25
1782.0,2012,9,37,98112.0,26
1857.0,2012,9,39,98112.0,27
2003.0,2012,10,42,98112.0,28
2058.0,2012,10,43,98112.0,29
2171.0,2012,11,45,98112.0,30
2431.0,2012,12,50,98112.0,31
2611.0,2013,1,2,98112.0,32
2722.0,2013,1,4,98112.0,33
2774.0,2013,1,5,98112.0,34
2920.0,2013,2,8,98112.0,35
2961.0,2013,2,9,98112.0,36
3010.0,2013,3,10,98112.0,37
3052.0,2013,3,11,98112.0,38
3142.0,2013,3,13,98112.0,39
3204.0,2013,4,14,98112.0,40
3261.0,2013,4,15,98112.0,41
3328.0,2013,4,16,98112.0,43
3398.0,2013,4,17,98112.0,44
3484.0,2013,5,18,98112.0,45
3702.0,2013,5,21,98112.0,46
3844.0,2013,6,23,98112.0,47
4006.0,2013,6,25,98112.0,48
4140.0,2013,7,27,98112.0,49
4200.0,2013,7,28,98112.0,50
4333.0,2013,7,30,98112.0,51
4566.0,2013,8,33,98112.0,52
4633.0,2013,8,34,98112.0,54
4823.0,2013,9,37,98112.0,55
4978.0,2013,9,39,98112.0,56
5221.0,2013,10,42,98112.0,57
5289.0,2013,10,43,98112.0,58
5348.0,2013,10,44,98112.0,59
5428.0,2013,11,45,98112.0,61
5555.0,2013,11,47,98112.0,62
5604.0,2013,11,48,98112.0,63
5754.0,2013,12,50,98112.0,64
5915.0,2014,1,1,98112.0,65
5967.0,2014,1,2,98112.0,66
6093.0,2014,1,4,98112.0,67
6235.0,2014,2,7,98112.0,68
6279.0,2014,2,8,98112.0,70
6527.0,2014,3,13,98112.0,71
6587.0,2014,4,14,98112.0,72
6642.0,2014,4,15,98112.0,76
6907.0,2014,5,20,98112.0,77
7080.0,2014,6,23,98112.0,78
7439.0,2014,7,28,98112.0,79
7510.0,2014,7,29,98112.0,80
7581.0,2014,7,30,98112.0,81
7641.0,2014,7,31,98112.0,82
7747.0,2014,8,32,98112.0,83
7882.0,2014,8,34,98112.0,84
7944.0,2014,8,35,98112.0,85
8040.0,2014,9,37,98112.0,87
8114.0,2014,9,38,98112.0,89
8262.0,2014,10,40,98112.0,90
8312.0,2014,10,41,98112.0,91
8394.0,2014,10,42,98112.0,92
8489.0,2014,10,43,98112.0,93
8578.0,2014,10,44,98112.0,94
8710.0,2014,11,46,98112.0,95
8768.0,2014,11,47,98112.0,96
8838.0,2014,11,48,98112.0,97
8992.0,2014,12,50,98112.0,98
9061.0,2014,12,51,98112.0,99
9311.0,2015,1,4,98112.0,100
9374.0,2015,1,5,98112.0,101
9451.0,2015,2,6,98112.0,102
9509.0,2015,2,7,98112.0,103
9579.0,2015,2,9,98112.0,104
9734.0,2015,3,12,98112.0,105
9856.0,2015,4,14,98112.0,106
10046.0,2015,4,17,98112.0,108
10117.0,2015,4,18,98112.0,109
10280.0,2015,5,21,98112.0,111
10455.0,2015,6,24,98112.0,112
10515.0,2015,6,25,98112.0,113
10658.0,2015,7,27,98112.0,114
10686.0,2015,7,28,98112.0,115
10761.0,2015,7,29,98112.0,116
10855.0,2015,7,30,98112.0,117
10910.0,2015,7,31,98112.0,118
10953.0,2015,8,32,98112.0,119
10994.0,2015,8,33,98112.0,120
11090.0,2015,8,35,98112.0,121
11197.0,2015,9,37,98112.0,122
11416.0,2015,10,41,98112.0,123
11469.0,2015,10,42,98112.0,124
11524.0,2015,10,43,98112.0,125
11570.0,2015,10,44,98112.0,126
11629.0,2015,11,45,98112.0,127
11742.0,2015,11,47,98112.0,128
11852.0,2015,12,49,98112.0,129
11910.0,2015,12,50,98112.0,130
12084.0,2015,12,53,98112.0,131
12137.0,2016,1,1,98112.0,132
12205.0,2016,1,2,98112.0,133
12280.0,2016,1,3,98112.0,134
12395.0,2016,2,5,98112.0,135
12448.0,2016,2,6,98112.0,136
12496.0,2016,2,7,98112.0,137
12558.0,2016,2,8,98112.0,138
12615.0,2016,3,9,98112.0,139
12659.0,2016,3,10,98112.0,140
12716.0,2016,3,11,98112.0,141
12779.0,2016,3,12,98112.0,142
12829.0,2016,3,13,98112.0,143
12895.0,2016,4,14,98112.0,144
12964.0,2016,4,15,98112.0,145
13107.0,2016,4,17,98112.0,146
13165.0,2016,5,18,98112.0,147
13223.0,2016,5,19,98112.0,148
13277.0,2016,5,20,98112.0,149
13335.0,2016,5,21,98112.0,151
13460.0,2016,6,23,98112.0,152
13533.0,2016,6,24,98112.0,153
13613.0,2016,6,25,98112.0,154
13687.0,2016,6,26,98112.0,155
13763.0,2016,7,27,98112.0,157
13826.0,2016,7,28,98112.0,159
13910.0,2016,7,29,98112.0,160
13994.0,2016,7,30,98112.0,161
14083.0,2016,8,31,98112.0,162
14247.0,2016,8,33,98112.0,163
14487.0,2016,9,36,98112.0,164
14571.0,2016,9,37,98112.0,165
14652.0,2016,9,38,98112.0,166
14812.0,2016,10,40,98112.0,167
14976.0,2016,10,42,98112.0,168
15064.0,2016,10,43,98112.0,169
15203.0,2016,11,45,98112.0,170
15263.0,2016,11,46,98112.0,171
15379.0,2016,11,48,98112.0,172
15461.0,2016,12,49,98112.0,173
15594.0,2016,12,51,98112.0,174
15681.0,2016,12,52,98112.0,175
15759.0,2017,1,1,98112.0,177
15919.0,2017,1,3,98112.0,179
16009.0,2017,1,4,98112.0,181
16129.0,2017,2,5,98112.0,182
16207.0,2017,2,6,98112.0,183
16295.0,2017,2,7,98112.0,184
16373.0,2017,2,8,98112.0,185
16433.0,2017,2,9,98112.0,187
16470.0,2017,3,9,98112.0,188
16545.0,2017,3,10,98112.0,190
16629.0,2017,3,11,98112.0,191
16792.0,2017,3,13,98112.0,192
16888.0,2017,4,14,98112.0,193
16996.0,2017,4,15,98112.0,194
17116.0,2017,4,16,98112.0,195
17215.0,2017,4,17,98112.0,196
17327.0,2017,5,18,98112.0,197
17418.0,2017,5,19,98112.0,198
17509.0,2017,5,20,98112.0,199
17594.0,2017,5,21,98112.0,201
17664.0,2017,5,22,98112.0,202
17703.0,2017,6,22,98112.0,204
17876.0,2017,6,24,98112.0,205
17980.0,2017,6,25,98112.0,206
18077.0,2017,6,26,98112.0,207
18178.0,2017,7,27,98112.0,208
18274.0,2017,7,28,98112.0,209
18386.0,2017,7,29,98112.0,210
18478.0,2017,7,30,98112.0,211
18572.0,2017,8,31,98112.0,212
18667.0,2017,8,32,98112.0,213
18859.0,2017,8,34,98112.0,217
18936.0,2017,8,35,98112.0,220
19063.0,2017,9,36,98112.0,221
19154.0,2017,9,37,98112.0,223
19264.0,2017,9,38,98112.0,224
19366.0,2017,9,39,98112.0,225
19467.0,2017,10,40,98112.0,226
19569.0,2017,10,41,98112.0,228
19672.0,2017,10,42,98112.0,229
19768.0,2017,10,43,98112.0,230
19848.0,2017,10,44,98112.0,231
19956.0,2017,11,45,98112.0,232
20041.0,2017,11,46,98112.0,233
20118.0,2017,11,47,98112.0,234
20199.0,2017,11,48,98112.0,235
20422.0,2017,12,50,98112.0,236
20520.0,2017,12,51,98112.0,237
20702.0,2018,1,1,98112.0,238
20811.0,2018,1,2,98112.0,239
20934.0,2018,1,3,98112.0,240
21045.0,2018,1,4,98112.0,241
21137.0,2018,1,5,98112.0,242
21201.0,2018,2,5,98112.0,243
21257.0,2018,2,6,98112.0,244
21409.0,2018,2,8,98112.0,245
21477.0,2018,2,9,98112.0,246
21584.0,2018,3,10,98112.0,247
21676.0,2018,3,11,98112.0,248
21775.0,2018,3,12,98112.0,249
21892.0,2018,3,13,98112.0,250
22015.0,2018,4,14,98112.0,252
22135.0,2018,4,15,98112.0,253
22253.0,2018,4,16,98112.0,254
22362.0,2018,4,17,98112.0,256
22477.0,2018,5,18,98112.0,257
22589.0,2018,5,19,98112.0,258
22708.0,2018,5,20,98112.0,259
22822.0,2018,5,21,98112.0,260
22945.0,2018,5,22,98112.0,272
23032.0,2018,6,22,98112.0,273
23111.0,2018,6,23,98112.0,274
23257.0,2018,6,24,98112.0,275
23381.0,2018,6,25,98112.0,276
23503.0,2018,6,26,98112.0,277
23601.0,2018,7,27,98112.0,279
23697.0,2018,7,28,98112.0,280
23796.0,2018,7,29,98112.0,281
23890.0,2018,7,30,98112.0,282
24124.0,2018,8,32,98112.0,283
24228.0,2018,8,33,98112.0,284
24333.0,2018,8,34,98112.0,285
24438.0,2018,8,35,98112.0,286
24543.0,2018,9,36,98112.0,287
24638.0,2018,9,37,98112.0,289
24848.0,2018,9,39,98112.0,290
24969.0,2018,10,40,98112.0,291
25106.0,2018,10,41,98112.0,292
25262.0,2018,10,42,98112.0,293
25412.0,2018,10,43,98112.0,294
25552.0,2018,10,44,98112.0,295
25651.0,2018,11,44,98112.0,296
25769.0,2018,11,45,98112.0,297
25919.0,2018,11,46,98112.0,299
26067.0,2018,11,47,98112.0,301
26203.0,2018,11,48,98112.0,302
26363.0,2018,12,49,98112.0,303
26516.0,2018,12,50,98112.0,304
26670.0,2018,12,51,98112.0,308
26814.0,2018,12,52,98112.0,310
26944.0,2019,1,1,98112.0,311
27060.0,2019,1,2,98112.0,312
27220.0,2019,1,3,98112.0,314
27373.0,2019,1,4,98112.0,315
27508.0,2019,1,5,98112.0,316
27642.0,2019,2,6,98112.0,317
27794.0,2019,2,8,98112.0,318
27859.0,2019,2,9,98112.0,319
27943.0,2019,3,10,98112.0,320
28026.0,2019,3,11,98112.0,321
28102.0,2019,3,12,98112.0,324
28182.0,2019,3,13,98112.0,325
28279.0,2019,4,14,98112.0,326
28394.0,2019,4,15,98112.0,327
28531.0,2019,4,16,98112.0,328
28686.0,2019,4,17,98112.0,329
29163.0,2019,5,21,98112.0,330
29274.0,2019,5,22,98112.0,331
29373.0,2019,6,23,98112.0,333
29492.0,2019,6,24,98112.0,334
29610.0,2019,6,25,98112.0,335
29747.0,2019,6,26,98112.0,336
29863.0,2019,7,27,98112.0,337
29977.0,2019,7,28,98112.0,338
30098.0,2019,7,29,98112.0,342
30344.0,2019,7,31,98112.0,345
30420.0,2019,8,31,98112.0,347
30482.0,2019,8,32,98112.0,348
30808.0,2019,8,35,98112.0,349
30918.0,2019,9,36,98112.0,352
31037.0,2019,9,37,98112.0,353
31159.0,2019,9,38,98112.0,354
31274.0,2019,9,39,98112.0,355
31419.0,2019,10,40,98112.0,356
31580.0,2019,10,41,98112.0,357
31725.0,2019,10,42,98112.0,361
31884.0,2019,10,43,98112.0,362
32001.0,2019,10,44,98112.0,363
32120.0,2019,11,45,98112.0,364
32200.0,2019,11,46,98112.0,365
32290.0,2019,11,47,98112.0,366
32369.0,2019,11,48,98112.0,367
32450.0,2019,12,1,98112.0,368
32535.0,2019,12,49,98112.0,369
32624.0,2019,12,50,98112.0,370
32749.0,2019,12,51,98112.0,371
32857.0,2019,12,52,98112.0,372
32924.0,2020,1,1,98112.0,373
33042.0,2020,1,2,98112.0,374
33228.0,2020,1,3,98112.0,375
33369.0,2020,1,4,98112.0,376
33524.0,2020,1,5,98112.0,377
33619.0,2020,2,6,98112.0,378
33708.0,2020,2,7,98112.0,379
33798.0,2020,2,8,98112.0,380
33948.0,2020,3,10,98112.0,382
34031.0,2020,3,11,98112.0,383
34145.0,2020,3,12,98112.0,384
34261.0,2020,3,13,98112.0,385
34371.0,2020,3,14,98112.0,386
34456.0,2020,4,14,98112.0,387
34541.0,2020,4,15,98112.0,388
34652.0,2020,4,16,98112.0,390
34719.0,2020,4,17,98112.0,391
34800.0,2020,5,18,98112.0,392
34832.0,2020,5,19,98112.0,396
34924.0,2020,5,21,98112.0,397
34970.0,2020,5,22,98112.0,398
35028.0,2020,6,23,98112.0,399
35182.0,2020,6,25,98112.0,400
35339.0,2020,6,27,98112.0,402
35375.0,2020,7,27,98112.0,403
35463.0,2020,7,28,98112.0,404
35595.0,2020,7,29,98112.0,405
35754.0,2020,7,30,98112.0,406
35892.0,2020,7,31,98112.0,408
36043.0,2020,8,32,98112.0,410
36239.0,2020,8,34,98112.0,411
36341.0,2020,8,35,98112.0,412
36406.0,2020,8,36,98112.0,413
36449.0,2020,9,36,98112.0,414
36616.0,2020,9,38,98112.0,415
36716.0,2020,9,39,98112.0,416
36835.0,2020,9,40,98112.0,417
36987.0,2020,10,41,98112.0,418
37145.0,2020,10,42,98112.0,420
37306.0,2020,10,43,98112.0,421
37423.0,2020,10,44,98112.0,422
37511.0,2020,11,45,98112.0,423
37674.0,2020,11,46,98112.0,424
37837.0,2020,11,47,98112.0,425
38087.0,2020,12,49,98112.0,426
38198.0,2020,12,50,98112.0,427
38308.0,2020,12,51,98112.0,428
38458.0,2020,12,52,98112.0,429
38576.0,2020,12,53,98112.0,431
38690.0,2021,1,1,98112.0,432
38843.0,2021,1,2,98112.0,434
38982.0,2021,1,3,98112.0,435
39091.0,2021,1,4,98112.0,436
39293.0,2021,2,5,98112.0,437
39435.0,2021,2,6,98112.0,438
39664.0,2021,2,8,98112.0,440
39799.0,2021,3,9,98112.0,442
39923.0,2021,3,10,98112.0,443
40043.0,2021,3,11,98112.0,446
40166.0,2021,3,12,98112.0,449
40296.0,2021,3,13,98112.0,450
40474.0,2021,4,14,98112.0,451
40680.0,2021,4,15,98112.0,452
40851.0,2021,4,16,98112.0,453
41013.0,2021,4,17,98112.0,458
41233.0,2021,5,18,98112.0,460
41412.0,2021,5,19,98112.0,462
41580.0,2021,5,20,98112.0,463
41749.0,2021,5,21,98112.0,464
41914.0,2021,6,22,98112.0,465
42058.0,2021,6,23,98112.0,467
42392.0,2021,6,25,98112.0,468
42574.0,2021,6,26,98112.0,469
42708.0,2021,7,26,98112.0,470
42852.0,2021,7,27,98112.0,474
43017.0,2021,7,28,98112.0,475
43209.0,2021,7,29,98112.0,477
43419.0,2021,7,30,98112.0,478
43612.0,2021,8,31,98112.0,479
43801.0,2021,8,32,98112.0,480
43965.0,2021,8,33,98112.0,481
44140.0,2021,8,34,98112.0,482
44364.0,2021,9,35,98112.0,483
44489.0,2021,9,36,98112.0,484
44626.0,2021,9,37,98112.0,485
44764.0,2021,9,38,98112.0,486
44933.0,2021,9,39,98112.0,487
45063.0,2021,10,39,98112.0,488
45163.0,2021,10,40,98112.0,489
45340.0,2021,10,41,98112.0,491
45507.0,2021,10,42,98112.0,492
45647.0,2021,10,43,98112.0,494
45819.0,2021,11,44,98112.0,495
45973.0,2021,11,45,98112.0,496
46180.0,2021,11,46,98112.0,497
46351.0,2021,11,47,98112.0,498
46476.0,2021,11,48,98112.0,502
46721.0,2021,12,49,98112.0,503
46914.0,2021,12,50,98112.0,505
47092.0,2021,12,51,98112.0,507
47244.0,2021,12,52,98112.0,508
47432.0,2022,1,1,98112.0,509
47599.0,2022,1,2,98112.0,510
47773.0,2022,1,3,98112.0,513
47965.0,2022,1,4,98112.0,514
48166.0,2022,2,5,98112.0,515
48313.0,2022,2,6,98112.0,516
48496.0,2022,2,7,98112.0,517
48687.0,2022,2,8,98112.0,519
48865.0,2022,3,9,98112.0,525
49010.0,2022,3,10,98112.0,526
49205.0,2022,3,11,98112.0,527
49370.0,2022,3,12,98112.0,528
49528.0,2022,3,13,98112.0,529
49695.0,2022,4,13,98112.0,530
49812.0,2022,4,14,98112.0,531
49980.0,2022,4,15,98112.0,532
50174.0,2022,4,16,98112.0,533
50322.0,2022,4,17,98112.0,539
50502.0,2022,5,18,98112.0,540
50666.0,2022,5,19,98112.0,541
50814.0,2022,5,20,98112.0,542
50983.0,2022,5,21,98112.0,543
51127.0,2022,5,22,98112.0,544
51203.0,2022,6,22,98112.0,546
51340.0,2022,6,23,98112.0,548
51514.0,2022,6,24,98112.0,550
51671.0,2022,6,25,98112.0,552
51834.0,2022,6,26,98112.0,553
52084.0,2022,7,27,98112.0,555
52288.0,2022,7,28,98112.0,556
52515.0,2022,7,29,98112.0,558
52867.0,2022,8,31,98112.0,559
53088.0,2022,8,32,98112.0,560
53272.0,2022,8,33,98112.0,561
53447.0,2022,8,34,98112.0,562
53627.0,2022,8,35,98112.0,564
3.0,2010,4,14,99026.0,1
350.0,2011,7,27,99026.0,2
487.0,2011,8,31,99026.0,3
647.0,2011,9,38,99026.0,4
1744.0,2012,8,35,99026.0,5
2977.0,2013,2,9,99026.0,6
3024.0,2013,3,10,99026.0,7
3428.0,2013,4,17,99026.0,8
4167.0,2013,7,27,99026.0,9
4942.0,2013,9,38,99026.0,10
7609.0,2014,7,30,99026.0,11
8448.0,2014,10,42,99026.0,12
8537.0,2014,10,43,99026.0,13
9487.0,2015,2,6,99026.0,14
12807.0,2016,3,12,99026.0,15
12849.0,2016,3,13,99026.0,16
13363.0,2016,5,21,99026.0,17
13952.0,2016,7,29,99026.0,18
15640.0,2016,12,51,99026.0,19
18902.0,2017,8,34,99026.0,20
19422.0,2017,9,39,99026.0,21
22322.0,2018,4,16,99026.0,22
24692.0,2018,9,37,99026.0,23
26288.0,2018,11,48,99026.0,24
27155.0,2019,1,2,99026.0,25
30980.0,2019,9,36,99026.0,26
32249.0,2019,11,46,99026.0,27
32973.0,2020,1,1,99026.0,28
33481.0,2020,1,4,99026.0,29
34904.0,2020,5,20,99026.0,30
36671.0,2020,9,38,99026.0,31
37081.0,2020,10,41,99026.0,32
40788.0,2021,4,15,99026.0,33
42792.0,2021,7,26,99026.0,34
43894.0,2021,8,32,99026.0,35
44705.0,2021,9,37,99026.0,36
44868.0,2021,9,38,99026.0,37
46294.0,2021,11,46,99026.0,38
47357.0,2021,12,52,99026.0,39
47889.0,2022,1,3,99026.0,40
48083.0,2022,1,4,99026.0,41
48625.0,2022,2,7,99026.0,43
48949.0,2022,3,9,99026.0,44
49463.0,2022,3,12,99026.0,45
50109.0,2022,4,15,99026.0,46
51098.0,2022,5,21,99026.0,47
52625.0,2022,7,29,99026.0,48
53008.0,2022,8,31,99026.0,49
53200.0,2022,8,32,99026.0,50
53380.0,2022,8,33,99026.0,51
2.0,2010,3,13,98045.0,1
98.0,2011,5,19,98045.0,2
1545.0,2012,7,28,98045.0,3
1705.0,2012,8,34,98045.0,4
1991.0,2012,10,42,98045.0,5
2048.0,2012,10,43,98045.0,6
2217.0,2012,11,46,98045.0,7
2354.0,2012,12,1,98045.0,8
2471.0,2012,12,51,98045.0,9
2555.0,2013,1,1,98045.0,10
2662.0,2013,1,3,98045.0,11
2764.0,2013,1,5,98045.0,12
3002.0,2013,3,10,98045.0,13
3616.0,2013,5,20,98045.0,14
3828.0,2013,6,23,98045.0,15
3916.0,2013,6,24,98045.0,16
3993.0,2013,6,25,98045.0,17
4066.0,2013,6,26,98045.0,18
4263.0,2013,7,29,98045.0,19
4467.0,2013,8,32,98045.0,20
4684.0,2013,8,35,98045.0,21
4754.0,2013,9,36,98045.0,22
4885.0,2013,9,38,98045.0,23
5051.0,2013,10,40,98045.0,24
5596.0,2013,11,48,98045.0,25
5812.0,2013,12,51,98045.0,26
5953.0,2014,1,2,98045.0,27
6029.0,2014,1,3,98045.0,28
6270.0,2014,2,8,98045.0,29
6454.0,2014,3,12,98045.0,30
6516.0,2014,3,13,98045.0,31
6576.0,2014,4,14,98045.0,32
6627.0,2014,4,15,98045.0,33
6958.0,2014,5,21,98045.0,34
7136.0,2014,6,24,98045.0,35
7419.0,2014,7,28,98045.0,36
7495.0,2014,7,29,98045.0,37
7932.0,2014,8,35,98045.0,38
8469.0,2014,10,43,98045.0,39
8641.0,2014,11,45,98045.0,40
8697.0,2014,11,46,98045.0,41
8870.0,2014,12,1,98045.0,43
8919.0,2014,12,49,98045.0,44
9363.0,2015,1,5,98045.0,45
9497.0,2015,2,7,98045.0,46
9568.0,2015,2,9,98045.0,47
9902.0,2015,4,15,98045.0,48
10214.0,2015,5,20,98045.0,49
10439.0,2015,6,24,98045.0,50
10741.0,2015,7,29,98045.0,51
10941.0,2015,8,32,98045.0,52
