index,year,month,week,Zip Code,sale,Clean Alternative Fuel Vehicle Type
48193.0,2021,6,22,98125.0,508,Battery Electric Vehicle (BEV)
48372.0,2021,6,23,98125.0,509,Battery Electric Vehicle (BEV)
48373.0,2021,6,23,98125.0,510,Plug-in Hybrid Electric Vehicle (PHEV)
48569.0,2021,6,24,98125.0,513,Battery Electric Vehicle (BEV)
48570.0,2021,6,24,98125.0,514,Plug-in Hybrid Electric Vehicle (PHEV)
48792.0,2021,6,25,98125.0,515,Battery Electric Vehicle (BEV)
48793.0,2021,6,25,98125.0,516,Plug-in Hybrid Electric Vehicle (PHEV)
49020.0,2021,6,26,98125.0,517,Battery Electric Vehicle (BEV)
49021.0,2021,6,26,98125.0,519,Plug-in Hybrid Electric Vehicle (PHEV)
49195.0,2021,7,26,98125.0,525,Battery Electric Vehicle (BEV)
49367.0,2021,7,27,98125.0,526,Battery Electric Vehicle (BEV)
49570.0,2021,7,28,98125.0,527,Battery Electric Vehicle (BEV)
49805.0,2021,7,29,98125.0,528,Battery Electric Vehicle (BEV)
49806.0,2021,7,29,98125.0,529,Plug-in Hybrid Electric Vehicle (PHEV)
50062.0,2021,7,30,98125.0,530,Battery Electric Vehicle (BEV)
50307.0,2021,8,31,98125.0,531,Battery Electric Vehicle (BEV)
50534.0,2021,8,32,98125.0,532,Battery Electric Vehicle (BEV)
50731.0,2021,8,33,98125.0,533,Battery Electric Vehicle (BEV)
50933.0,2021,8,34,98125.0,539,Battery Electric Vehicle (BEV)
50934.0,2021,8,34,98125.0,540,Plug-in Hybrid Electric Vehicle (PHEV)
51089.0,2021,8,35,98125.0,541,Battery Electric Vehicle (BEV)
51186.0,2021,9,35,98125.0,542,Battery Electric Vehicle (BEV)
51337.0,2021,9,36,98125.0,543,Battery Electric Vehicle (BEV)
51497.0,2021,9,37,98125.0,544,Battery Electric Vehicle (BEV)
51498.0,2021,9,37,98125.0,546,Plug-in Hybrid Electric Vehicle (PHEV)
51650.0,2021,9,38,98125.0,548,Battery Electric Vehicle (BEV)
51845.0,2021,9,39,98125.0,550,Battery Electric Vehicle (BEV)
51992.0,2021,10,39,98125.0,552,Plug-in Hybrid Electric Vehicle (PHEV)
52119.0,2021,10,40,98125.0,553,Battery Electric Vehicle (BEV)
52120.0,2021,10,40,98125.0,555,Plug-in Hybrid Electric Vehicle (PHEV)
52339.0,2021,10,41,98125.0,556,Battery Electric Vehicle (BEV)
52548.0,2021,10,42,98125.0,558,Battery Electric Vehicle (BEV)
52549.0,2021,10,42,98125.0,559,Plug-in Hybrid Electric Vehicle (PHEV)
52723.0,2021,10,43,98125.0,560,Battery Electric Vehicle (BEV)
53123.0,2021,11,45,98125.0,561,Battery Electric Vehicle (BEV)
53384.0,2021,11,46,98125.0,562,Battery Electric Vehicle (BEV)
53729.0,2021,11,48,98125.0,563,Battery Electric Vehicle (BEV)
53874.0,2021,12,48,98125.0,564,Battery Electric Vehicle (BEV)
54023.0,2021,12,49,98125.0,565,Battery Electric Vehicle (BEV)
54024.0,2021,12,49,98125.0,566,Plug-in Hybrid Electric Vehicle (PHEV)
54254.0,2021,12,50,98125.0,567,Battery Electric Vehicle (BEV)
54649.0,2021,12,52,98125.0,568,Battery Electric Vehicle (BEV)
54875.0,2022,1,1,98125.0,569,Battery Electric Vehicle (BEV)
54876.0,2022,1,1,98125.0,571,Plug-in Hybrid Electric Vehicle (PHEV)
55092.0,2022,1,2,98125.0,572,Battery Electric Vehicle (BEV)
55299.0,2022,1,3,98125.0,574,Battery Electric Vehicle (BEV)
55531.0,2022,1,4,98125.0,576,Battery Electric Vehicle (BEV)
55532.0,2022,1,4,98125.0,578,Plug-in Hybrid Electric Vehicle (PHEV)
55757.0,2022,2,5,98125.0,579,Battery Electric Vehicle (BEV)
55942.0,2022,2,6,98125.0,580,Battery Electric Vehicle (BEV)
55943.0,2022,2,6,98125.0,581,Plug-in Hybrid Electric Vehicle (PHEV)
56173.0,2022,2,7,98125.0,582,Battery Electric Vehicle (BEV)
56608.0,2022,3,9,98125.0,583,Battery Electric Vehicle (BEV)
56609.0,2022,3,9,98125.0,585,Plug-in Hybrid Electric Vehicle (PHEV)
56796.0,2022,3,10,98125.0,586,Battery Electric Vehicle (BEV)
57040.0,2022,3,11,98125.0,587,Battery Electric Vehicle (BEV)
57249.0,2022,3,12,98125.0,588,Battery Electric Vehicle (BEV)
57250.0,2022,3,12,98125.0,589,Plug-in Hybrid Electric Vehicle (PHEV)
57445.0,2022,3,13,98125.0,590,Battery Electric Vehicle (BEV)
57632.0,2022,4,13,98125.0,592,Battery Electric Vehicle (BEV)
57633.0,2022,4,13,98125.0,593,Plug-in Hybrid Electric Vehicle (PHEV)
57775.0,2022,4,14,98125.0,594,Plug-in Hybrid Electric Vehicle (PHEV)
57989.0,2022,4,15,98125.0,595,Battery Electric Vehicle (BEV)
58220.0,2022,4,16,98125.0,596,Battery Electric Vehicle (BEV)
58400.0,2022,4,17,98125.0,597,Battery Electric Vehicle (BEV)
58622.0,2022,5,18,98125.0,598,Battery Electric Vehicle (BEV)
58623.0,2022,5,18,98125.0,599,Plug-in Hybrid Electric Vehicle (PHEV)
58823.0,2022,5,19,98125.0,600,Battery Electric Vehicle (BEV)
58824.0,2022,5,19,98125.0,601,Plug-in Hybrid Electric Vehicle (PHEV)
59025.0,2022,5,20,98125.0,602,Battery Electric Vehicle (BEV)
59026.0,2022,5,20,98125.0,603,Plug-in Hybrid Electric Vehicle (PHEV)
59262.0,2022,5,21,98125.0,604,Battery Electric Vehicle (BEV)
59433.0,2022,5,22,98125.0,605,Battery Electric Vehicle (BEV)
59540.0,2022,6,22,98125.0,606,Battery Electric Vehicle (BEV)
59720.0,2022,6,23,98125.0,607,Battery Electric Vehicle (BEV)
59721.0,2022,6,23,98125.0,608,Plug-in Hybrid Electric Vehicle (PHEV)
59936.0,2022,6,24,98125.0,609,Battery Electric Vehicle (BEV)
59937.0,2022,6,24,98125.0,610,Plug-in Hybrid Electric Vehicle (PHEV)
60343.0,2022,6,26,98125.0,612,Battery Electric Vehicle (BEV)
60631.0,2022,7,27,98125.0,613,Battery Electric Vehicle (BEV)
60869.0,2022,7,28,98125.0,614,Battery Electric Vehicle (BEV)
60870.0,2022,7,28,98125.0,615,Plug-in Hybrid Electric Vehicle (PHEV)
61149.0,2022,7,29,98125.0,616,Battery Electric Vehicle (BEV)
61355.0,2022,7,30,98125.0,618,Battery Electric Vehicle (BEV)
61356.0,2022,7,30,98125.0,619,Plug-in Hybrid Electric Vehicle (PHEV)
61563.0,2022,8,31,98125.0,621,Battery Electric Vehicle (BEV)
61830.0,2022,8,32,98125.0,625,Battery Electric Vehicle (BEV)
62057.0,2022,8,33,98125.0,626,Battery Electric Vehicle (BEV)
62058.0,2022,8,33,98125.0,627,Plug-in Hybrid Electric Vehicle (PHEV)
62273.0,2022,8,34,98125.0,628,Battery Electric Vehicle (BEV)
62274.0,2022,8,34,98125.0,629,Plug-in Hybrid Electric Vehicle (PHEV)
62491.0,2022,8,35,98125.0,630,Battery Electric Vehicle (BEV)
14.0,2010,10,43,98121.0,1,Battery Electric Vehicle (BEV)
20.0,2010,12,51,98121.0,2,Battery Electric Vehicle (BEV)
732.0,2011,10,41,98121.0,3,Battery Electric Vehicle (BEV)
1012.0,2012,1,2,98121.0,4,Plug-in Hybrid Electric Vehicle (PHEV)
1478.0,2012,6,24,98121.0,5,Plug-in Hybrid Electric Vehicle (PHEV)
1727.0,2012,8,33,98121.0,6,Plug-in Hybrid Electric Vehicle (PHEV)
2729.0,2013,1,2,98121.0,7,Battery Electric Vehicle (BEV)
2847.0,2013,1,4,98121.0,8,Battery Electric Vehicle (BEV)
3299.0,2013,3,13,98121.0,9,Battery Electric Vehicle (BEV)
3736.0,2013,5,19,98121.0,10,Battery Electric Vehicle (BEV)
3974.0,2013,5,22,98121.0,11,Battery Electric Vehicle (BEV)
4315.0,2013,6,26,98121.0,12,Battery Electric Vehicle (BEV)
4373.0,2013,7,27,98121.0,13,Battery Electric Vehicle (BEV)
4445.0,2013,7,28,98121.0,14,Battery Electric Vehicle (BEV)
5298.0,2013,9,39,98121.0,15,Plug-in Hybrid Electric Vehicle (PHEV)
5940.0,2013,11,47,98121.0,16,Battery Electric Vehicle (BEV)
5990.0,2013,11,48,98121.0,17,Plug-in Hybrid Electric Vehicle (PHEV)
6158.0,2013,12,50,98121.0,18,Battery Electric Vehicle (BEV)
6237.0,2013,12,51,98121.0,19,Battery Electric Vehicle (BEV)
6331.0,2014,1,1,98121.0,20,Battery Electric Vehicle (BEV)
6396.0,2014,1,2,98121.0,21,Battery Electric Vehicle (BEV)
8242.0,2014,7,31,98121.0,22,Battery Electric Vehicle (BEV)
8298.0,2014,8,31,98121.0,23,Battery Electric Vehicle (BEV)
8777.0,2014,9,38,98121.0,24,Plug-in Hybrid Electric Vehicle (PHEV)
9080.0,2014,10,42,98121.0,25,Battery Electric Vehicle (BEV)
9189.0,2014,10,43,98121.0,26,Battery Electric Vehicle (BEV)
9291.0,2014,10,44,98121.0,27,Battery Electric Vehicle (BEV)
9571.0,2014,11,48,98121.0,28,Plug-in Hybrid Electric Vehicle (PHEV)
9665.0,2014,12,49,98121.0,29,Plug-in Hybrid Electric Vehicle (PHEV)
9814.0,2014,12,51,98121.0,30,Battery Electric Vehicle (BEV)
10260.0,2015,2,6,98121.0,31,Plug-in Hybrid Electric Vehicle (PHEV)
10660.0,2015,3,14,98121.0,32,Plug-in Hybrid Electric Vehicle (PHEV)
10838.0,2015,4,16,98121.0,33,Battery Electric Vehicle (BEV)
10985.0,2015,4,18,98121.0,34,Battery Electric Vehicle (BEV)
11362.0,2015,6,24,98121.0,35,Battery Electric Vehicle (BEV)
11493.0,2015,6,26,98121.0,36,Battery Electric Vehicle (BEV)
11611.0,2015,7,28,98121.0,37,Battery Electric Vehicle (BEV)
11693.0,2015,7,29,98121.0,38,Battery Electric Vehicle (BEV)
12165.0,2015,9,37,98121.0,39,Plug-in Hybrid Electric Vehicle (PHEV)
12323.0,2015,9,40,98121.0,40,Battery Electric Vehicle (BEV)
12411.0,2015,10,41,98121.0,41,Battery Electric Vehicle (BEV)
12412.0,2015,10,41,98121.0,43,Plug-in Hybrid Electric Vehicle (PHEV)
12706.0,2015,11,46,98121.0,44,Battery Electric Vehicle (BEV)
12707.0,2015,11,46,98121.0,45,Plug-in Hybrid Electric Vehicle (PHEV)
12895.0,2015,12,49,98121.0,46,Battery Electric Vehicle (BEV)
13027.0,2015,12,51,98121.0,47,Battery Electric Vehicle (BEV)
13028.0,2015,12,51,98121.0,48,Plug-in Hybrid Electric Vehicle (PHEV)
13084.0,2015,12,52,98121.0,49,Plug-in Hybrid Electric Vehicle (PHEV)
13382.0,2016,1,3,98121.0,50,Battery Electric Vehicle (BEV)
13630.0,2016,2,7,98121.0,51,Plug-in Hybrid Electric Vehicle (PHEV)
13695.0,2016,2,8,98121.0,52,Battery Electric Vehicle (BEV)
13696.0,2016,2,8,98121.0,54,Plug-in Hybrid Electric Vehicle (PHEV)
14154.0,2016,4,15,98121.0,55,Battery Electric Vehicle (BEV)
14239.0,2016,4,16,98121.0,56,Battery Electric Vehicle (BEV)
14324.0,2016,4,17,98121.0,57,Battery Electric Vehicle (BEV)
14448.0,2016,5,19,98121.0,58,Battery Electric Vehicle (BEV)
14657.0,2016,6,22,98121.0,59,Plug-in Hybrid Electric Vehicle (PHEV)
14799.0,2016,6,24,98121.0,60,Battery Electric Vehicle (BEV)
15146.0,2016,7,28,98121.0,61,Plug-in Hybrid Electric Vehicle (PHEV)
15251.0,2016,7,29,98121.0,62,Plug-in Hybrid Electric Vehicle (PHEV)
15349.0,2016,7,30,98121.0,63,Battery Electric Vehicle (BEV)
15579.0,2016,8,32,98121.0,64,Plug-in Hybrid Electric Vehicle (PHEV)
16034.0,2016,9,37,98121.0,65,Battery Electric Vehicle (BEV)
16134.0,2016,9,38,98121.0,66,Battery Electric Vehicle (BEV)
16529.0,2016,10,42,98121.0,67,Battery Electric Vehicle (BEV)
16631.0,2016,10,43,98121.0,68,Battery Electric Vehicle (BEV)
16632.0,2016,10,43,98121.0,70,Plug-in Hybrid Electric Vehicle (PHEV)
17018.0,2016,12,48,98121.0,71,Plug-in Hybrid Electric Vehicle (PHEV)
17083.0,2016,12,49,98121.0,72,Battery Electric Vehicle (BEV)
17084.0,2016,12,49,98121.0,76,Plug-in Hybrid Electric Vehicle (PHEV)
17238.0,2016,12,51,98121.0,77,Battery Electric Vehicle (BEV)
17977.0,2017,2,6,98121.0,78,Battery Electric Vehicle (BEV)
17978.0,2017,2,6,98121.0,79,Plug-in Hybrid Electric Vehicle (PHEV)
18271.0,2017,3,9,98121.0,80,Battery Electric Vehicle (BEV)
18364.0,2017,3,10,98121.0,81,Battery Electric Vehicle (BEV)
18365.0,2017,3,10,98121.0,82,Plug-in Hybrid Electric Vehicle (PHEV)
18656.0,2017,3,13,98121.0,83,Battery Electric Vehicle (BEV)
18772.0,2017,4,14,98121.0,84,Battery Electric Vehicle (BEV)
18906.0,2017,4,15,98121.0,85,Battery Electric Vehicle (BEV)
19049.0,2017,4,16,98121.0,87,Plug-in Hybrid Electric Vehicle (PHEV)
19501.0,2017,5,20,98121.0,89,Battery Electric Vehicle (BEV)
19601.0,2017,5,21,98121.0,90,Plug-in Hybrid Electric Vehicle (PHEV)
20050.0,2017,6,25,98121.0,91,Battery Electric Vehicle (BEV)
20165.0,2017,6,26,98121.0,92,Battery Electric Vehicle (BEV)
20288.0,2017,7,27,98121.0,93,Plug-in Hybrid Electric Vehicle (PHEV)
20851.0,2017,8,32,98121.0,94,Plug-in Hybrid Electric Vehicle (PHEV)
21539.0,2017,9,38,98121.0,95,Battery Electric Vehicle (BEV)
21540.0,2017,9,38,98121.0,96,Plug-in Hybrid Electric Vehicle (PHEV)
21657.0,2017,9,39,98121.0,97,Battery Electric Vehicle (BEV)
21784.0,2017,10,40,98121.0,98,Battery Electric Vehicle (BEV)
21785.0,2017,10,40,98121.0,99,Plug-in Hybrid Electric Vehicle (PHEV)
21901.0,2017,10,41,98121.0,100,Battery Electric Vehicle (BEV)
22130.0,2017,10,43,98121.0,101,Plug-in Hybrid Electric Vehicle (PHEV)
22259.0,2017,11,44,98121.0,102,Battery Electric Vehicle (BEV)
23344.0,2018,1,2,98121.0,103,Battery Electric Vehicle (BEV)
23345.0,2018,1,2,98121.0,104,Plug-in Hybrid Electric Vehicle (PHEV)
23504.0,2018,1,3,98121.0,105,Plug-in Hybrid Electric Vehicle (PHEV)
23882.0,2018,2,6,98121.0,106,Battery Electric Vehicle (BEV)
24366.0,2018,3,11,98121.0,108,Battery Electric Vehicle (BEV)
24367.0,2018,3,11,98121.0,109,Plug-in Hybrid Electric Vehicle (PHEV)
24626.0,2018,3,13,98121.0,111,Battery Electric Vehicle (BEV)
24627.0,2018,3,13,98121.0,112,Plug-in Hybrid Electric Vehicle (PHEV)
24782.0,2018,4,14,98121.0,113,Battery Electric Vehicle (BEV)
24935.0,2018,4,15,98121.0,114,Battery Electric Vehicle (BEV)
24936.0,2018,4,15,98121.0,115,Plug-in Hybrid Electric Vehicle (PHEV)
25076.0,2018,4,16,98121.0,116,Plug-in Hybrid Electric Vehicle (PHEV)
25479.0,2018,5,19,98121.0,117,Plug-in Hybrid Electric Vehicle (PHEV)
25631.0,2018,5,20,98121.0,118,Battery Electric Vehicle (BEV)
25632.0,2018,5,20,98121.0,119,Plug-in Hybrid Electric Vehicle (PHEV)
25776.0,2018,5,21,98121.0,120,Battery Electric Vehicle (BEV)
25920.0,2018,5,22,98121.0,121,Battery Electric Vehicle (BEV)
26127.0,2018,6,23,98121.0,122,Plug-in Hybrid Electric Vehicle (PHEV)
26305.0,2018,6,24,98121.0,123,Battery Electric Vehicle (BEV)
26465.0,2018,6,25,98121.0,124,Battery Electric Vehicle (BEV)
26861.0,2018,7,28,98121.0,125,Plug-in Hybrid Electric Vehicle (PHEV)
26991.0,2018,7,29,98121.0,126,Battery Electric Vehicle (BEV)
27105.0,2018,7,30,98121.0,127,Battery Electric Vehicle (BEV)
27513.0,2018,8,33,98121.0,128,Plug-in Hybrid Electric Vehicle (PHEV)
27631.0,2018,8,34,98121.0,129,Battery Electric Vehicle (BEV)
27762.0,2018,8,35,98121.0,130,Battery Electric Vehicle (BEV)
27884.0,2018,9,36,98121.0,131,Battery Electric Vehicle (BEV)
27996.0,2018,9,37,98121.0,132,Plug-in Hybrid Electric Vehicle (PHEV)
28122.0,2018,9,38,98121.0,133,Battery Electric Vehicle (BEV)
28253.0,2018,9,39,98121.0,134,Battery Electric Vehicle (BEV)
28407.0,2018,10,40,98121.0,135,Battery Electric Vehicle (BEV)
28581.0,2018,10,41,98121.0,136,Battery Electric Vehicle (BEV)
28773.0,2018,10,42,98121.0,137,Battery Electric Vehicle (BEV)
28959.0,2018,10,43,98121.0,138,Battery Electric Vehicle (BEV)
29125.0,2018,10,44,98121.0,139,Battery Electric Vehicle (BEV)
29386.0,2018,11,45,98121.0,140,Battery Electric Vehicle (BEV)
29574.0,2018,11,46,98121.0,141,Battery Electric Vehicle (BEV)
29575.0,2018,11,46,98121.0,142,Plug-in Hybrid Electric Vehicle (PHEV)
29753.0,2018,11,47,98121.0,143,Battery Electric Vehicle (BEV)
29754.0,2018,11,47,98121.0,144,Plug-in Hybrid Electric Vehicle (PHEV)
29918.0,2018,11,48,98121.0,145,Battery Electric Vehicle (BEV)
29919.0,2018,11,48,98121.0,146,Plug-in Hybrid Electric Vehicle (PHEV)
30120.0,2018,12,49,98121.0,147,Battery Electric Vehicle (BEV)
30309.0,2018,12,50,98121.0,148,Battery Electric Vehicle (BEV)
30509.0,2018,12,51,98121.0,149,Battery Electric Vehicle (BEV)
30683.0,2018,12,52,98121.0,151,Battery Electric Vehicle (BEV)
30834.0,2019,1,1,98121.0,152,Battery Electric Vehicle (BEV)
30988.0,2019,1,2,98121.0,153,Battery Electric Vehicle (BEV)
31194.0,2019,1,3,98121.0,154,Battery Electric Vehicle (BEV)
31376.0,2019,1,4,98121.0,155,Battery Electric Vehicle (BEV)
31377.0,2019,1,4,98121.0,157,Plug-in Hybrid Electric Vehicle (PHEV)
31528.0,2019,1,5,98121.0,159,Battery Electric Vehicle (BEV)
32014.0,2019,3,10,98121.0,160,Battery Electric Vehicle (BEV)
32113.0,2019,3,11,98121.0,161,Battery Electric Vehicle (BEV)
32199.0,2019,3,12,98121.0,162,Battery Electric Vehicle (BEV)
32296.0,2019,3,13,98121.0,163,Battery Electric Vehicle (BEV)
32297.0,2019,3,13,98121.0,164,Plug-in Hybrid Electric Vehicle (PHEV)
32406.0,2019,4,14,98121.0,165,Battery Electric Vehicle (BEV)
32543.0,2019,4,15,98121.0,166,Battery Electric Vehicle (BEV)
32544.0,2019,4,15,98121.0,167,Plug-in Hybrid Electric Vehicle (PHEV)
32705.0,2019,4,16,98121.0,168,Battery Electric Vehicle (BEV)
32882.0,2019,4,17,98121.0,169,Battery Electric Vehicle (BEV)
32987.0,2019,4,18,98121.0,170,Battery Electric Vehicle (BEV)
33164.0,2019,5,19,98121.0,171,Battery Electric Vehicle (BEV)
33286.0,2019,5,20,98121.0,172,Battery Electric Vehicle (BEV)
33427.0,2019,5,21,98121.0,173,Battery Electric Vehicle (BEV)
33555.0,2019,5,22,98121.0,174,Battery Electric Vehicle (BEV)
33794.0,2019,6,24,98121.0,175,Battery Electric Vehicle (BEV)
33938.0,2019,6,25,98121.0,177,Battery Electric Vehicle (BEV)
34095.0,2019,6,26,98121.0,179,Battery Electric Vehicle (BEV)
34226.0,2019,7,27,98121.0,181,Battery Electric Vehicle (BEV)
34227.0,2019,7,27,98121.0,182,Plug-in Hybrid Electric Vehicle (PHEV)
34507.0,2019,7,29,98121.0,183,Battery Electric Vehicle (BEV)
34508.0,2019,7,29,98121.0,184,Plug-in Hybrid Electric Vehicle (PHEV)
34663.0,2019,7,30,98121.0,185,Battery Electric Vehicle (BEV)
34864.0,2019,8,31,98121.0,187,Battery Electric Vehicle (BEV)
35042.0,2019,8,33,98121.0,188,Battery Electric Vehicle (BEV)
35181.0,2019,8,34,98121.0,190,Battery Electric Vehicle (BEV)
35314.0,2019,8,35,98121.0,191,Plug-in Hybrid Electric Vehicle (PHEV)
35436.0,2019,9,36,98121.0,192,Battery Electric Vehicle (BEV)
35576.0,2019,9,37,98121.0,193,Battery Electric Vehicle (BEV)
35727.0,2019,9,38,98121.0,194,Battery Electric Vehicle (BEV)
35860.0,2019,9,39,98121.0,195,Battery Electric Vehicle (BEV)
36027.0,2019,10,40,98121.0,196,Battery Electric Vehicle (BEV)
36207.0,2019,10,41,98121.0,197,Battery Electric Vehicle (BEV)
36382.0,2019,10,42,98121.0,198,Battery Electric Vehicle (BEV)
36383.0,2019,10,42,98121.0,199,Plug-in Hybrid Electric Vehicle (PHEV)
36560.0,2019,10,43,98121.0,201,Battery Electric Vehicle (BEV)
36901.0,2019,11,46,98121.0,202,Battery Electric Vehicle (BEV)
37009.0,2019,11,47,98121.0,204,Battery Electric Vehicle (BEV)
37279.0,2019,12,49,98121.0,205,Plug-in Hybrid Electric Vehicle (PHEV)
37528.0,2019,12,51,98121.0,206,Battery Electric Vehicle (BEV)
37718.0,2020,1,1,98121.0,207,Battery Electric Vehicle (BEV)
37852.0,2020,1,2,98121.0,208,Battery Electric Vehicle (BEV)
38063.0,2020,1,3,98121.0,209,Battery Electric Vehicle (BEV)
38225.0,2020,1,4,98121.0,210,Battery Electric Vehicle (BEV)
38226.0,2020,1,4,98121.0,211,Plug-in Hybrid Electric Vehicle (PHEV)
38400.0,2020,1,5,98121.0,212,Battery Electric Vehicle (BEV)
38511.0,2020,2,6,98121.0,213,Battery Electric Vehicle (BEV)
38609.0,2020,2,7,98121.0,216,Battery Electric Vehicle (BEV)
38719.0,2020,2,8,98121.0,217,Plug-in Hybrid Electric Vehicle (PHEV)
38997.0,2020,3,11,98121.0,219,Battery Electric Vehicle (BEV)
39124.0,2020,3,12,98121.0,220,Battery Electric Vehicle (BEV)
39125.0,2020,3,12,98121.0,221,Plug-in Hybrid Electric Vehicle (PHEV)
39264.0,2020,3,13,98121.0,223,Battery Electric Vehicle (BEV)
39265.0,2020,3,13,98121.0,224,Plug-in Hybrid Electric Vehicle (PHEV)
39381.0,2020,3,14,98121.0,225,Battery Electric Vehicle (BEV)
39474.0,2020,4,14,98121.0,226,Battery Electric Vehicle (BEV)
39563.0,2020,4,15,98121.0,228,Battery Electric Vehicle (BEV)
39747.0,2020,4,17,98121.0,229,Battery Electric Vehicle (BEV)
39863.0,2020,5,19,98121.0,230,Plug-in Hybrid Electric Vehicle (PHEV)
40073.0,2020,6,23,98121.0,231,Plug-in Hybrid Electric Vehicle (PHEV)
40154.0,2020,6,24,98121.0,232,Battery Electric Vehicle (BEV)
40155.0,2020,6,24,98121.0,233,Plug-in Hybrid Electric Vehicle (PHEV)
40244.0,2020,6,25,98121.0,234,Battery Electric Vehicle (BEV)
40326.0,2020,6,26,98121.0,235,Battery Electric Vehicle (BEV)
40558.0,2020,7,28,98121.0,236,Plug-in Hybrid Electric Vehicle (PHEV)
40702.0,2020,7,29,98121.0,237,Battery Electric Vehicle (BEV)
40703.0,2020,7,29,98121.0,238,Plug-in Hybrid Electric Vehicle (PHEV)
40878.0,2020,7,30,98121.0,239,Battery Electric Vehicle (BEV)
41031.0,2020,7,31,98121.0,240,Battery Electric Vehicle (BEV)
41199.0,2020,8,32,98121.0,241,Battery Electric Vehicle (BEV)
41200.0,2020,8,32,98121.0,242,Plug-in Hybrid Electric Vehicle (PHEV)
41321.0,2020,8,33,98121.0,243,Battery Electric Vehicle (BEV)
41415.0,2020,8,34,98121.0,244,Battery Electric Vehicle (BEV)
41416.0,2020,8,34,98121.0,245,Plug-in Hybrid Electric Vehicle (PHEV)
41539.0,2020,8,35,98121.0,246,Battery Electric Vehicle (BEV)
41657.0,2020,9,36,98121.0,247,Battery Electric Vehicle (BEV)
41736.0,2020,9,37,98121.0,248,Battery Electric Vehicle (BEV)
41857.0,2020,9,38,98121.0,249,Battery Electric Vehicle (BEV)
41858.0,2020,9,38,98121.0,250,Plug-in Hybrid Electric Vehicle (PHEV)
41975.0,2020,9,39,98121.0,252,Battery Electric Vehicle (BEV)
42279.0,2020,10,41,98121.0,253,Battery Electric Vehicle (BEV)
42465.0,2020,10,42,98121.0,254,Battery Electric Vehicle (BEV)
42466.0,2020,10,42,98121.0,256,Plug-in Hybrid Electric Vehicle (PHEV)
42658.0,2020,10,43,98121.0,257,Battery Electric Vehicle (BEV)
42804.0,2020,10,44,98121.0,258,Plug-in Hybrid Electric Vehicle (PHEV)
42907.0,2020,11,45,98121.0,259,Battery Electric Vehicle (BEV)
43095.0,2020,11,46,98121.0,260,Battery Electric Vehicle (BEV)
43096.0,2020,11,46,98121.0,272,Plug-in Hybrid Electric Vehicle (PHEV)
43284.0,2020,11,47,98121.0,273,Battery Electric Vehicle (BEV)
43285.0,2020,11,47,98121.0,274,Plug-in Hybrid Electric Vehicle (PHEV)
43442.0,2020,11,48,98121.0,275,Plug-in Hybrid Electric Vehicle (PHEV)
43574.0,2020,12,49,98121.0,276,Battery Electric Vehicle (BEV)
43831.0,2020,12,51,98121.0,277,Battery Electric Vehicle (BEV)
44009.0,2020,12,52,98121.0,279,Battery Electric Vehicle (BEV)
44151.0,2020,12,53,98121.0,280,Battery Electric Vehicle (BEV)
44291.0,2021,1,1,98121.0,281,Battery Electric Vehicle (BEV)
44292.0,2021,1,1,98121.0,282,Plug-in Hybrid Electric Vehicle (PHEV)
44479.0,2021,1,2,98121.0,283,Battery Electric Vehicle (BEV)
44795.0,2021,1,4,98121.0,284,Battery Electric Vehicle (BEV)
44796.0,2021,1,4,98121.0,285,Plug-in Hybrid Electric Vehicle (PHEV)
45032.0,2021,2,5,98121.0,286,Battery Electric Vehicle (BEV)
45351.0,2021,2,7,98121.0,287,Battery Electric Vehicle (BEV)
45473.0,2021,2,8,98121.0,289,Battery Electric Vehicle (BEV)
45628.0,2021,3,9,98121.0,290,Battery Electric Vehicle (BEV)
45775.0,2021,3,10,98121.0,291,Battery Electric Vehicle (BEV)
46060.0,2021,3,12,98121.0,292,Battery Electric Vehicle (BEV)
46061.0,2021,3,12,98121.0,293,Plug-in Hybrid Electric Vehicle (PHEV)
46298.0,2021,4,13,98121.0,294,Battery Electric Vehicle (BEV)
46419.0,2021,4,14,98121.0,295,Battery Electric Vehicle (BEV)
46668.0,2021,4,15,98121.0,296,Battery Electric Vehicle (BEV)
46669.0,2021,4,15,98121.0,297,Plug-in Hybrid Electric Vehicle (PHEV)
46878.0,2021,4,16,98121.0,299,Battery Electric Vehicle (BEV)
47075.0,2021,4,17,98121.0,301,Battery Electric Vehicle (BEV)
47076.0,2021,4,17,98121.0,302,Plug-in Hybrid Electric Vehicle (PHEV)
47338.0,2021,5,18,98121.0,303,Battery Electric Vehicle (BEV)
47550.0,2021,5,19,98121.0,304,Battery Electric Vehicle (BEV)
47759.0,2021,5,20,98121.0,308,Battery Electric Vehicle (BEV)
47760.0,2021,5,20,98121.0,310,Plug-in Hybrid Electric Vehicle (PHEV)
47982.0,2021,5,21,98121.0,311,Battery Electric Vehicle (BEV)
48190.0,2021,6,22,98121.0,312,Battery Electric Vehicle (BEV)
48565.0,2021,6,24,98121.0,314,Battery Electric Vehicle (BEV)
48566.0,2021,6,24,98121.0,315,Plug-in Hybrid Electric Vehicle (PHEV)
48789.0,2021,6,25,98121.0,316,Battery Electric Vehicle (BEV)
48790.0,2021,6,25,98121.0,317,Plug-in Hybrid Electric Vehicle (PHEV)
49019.0,2021,6,26,98121.0,318,Battery Electric Vehicle (BEV)
